"code","iso","country","FOG.raw.1750","FOG.raw.1751","FOG.raw.1752","FOG.raw.1753","FOG.raw.1754","FOG.raw.1755","FOG.raw.1756","FOG.raw.1757","FOG.raw.1758","FOG.raw.1759","FOG.raw.1760","FOG.raw.1761","FOG.raw.1762","FOG.raw.1763","FOG.raw.1764","FOG.raw.1765","FOG.raw.1766","FOG.raw.1767","FOG.raw.1768","FOG.raw.1769","FOG.raw.1770","FOG.raw.1771","FOG.raw.1772","FOG.raw.1773","FOG.raw.1774","FOG.raw.1775","FOG.raw.1776","FOG.raw.1777","FOG.raw.1778","FOG.raw.1779","FOG.raw.1780","FOG.raw.1781","FOG.raw.1782","FOG.raw.1783","FOG.raw.1784","FOG.raw.1785","FOG.raw.1786","FOG.raw.1787","FOG.raw.1788","FOG.raw.1789","FOG.raw.1790","FOG.raw.1791","FOG.raw.1792","FOG.raw.1793","FOG.raw.1794","FOG.raw.1795","FOG.raw.1796","FOG.raw.1797","FOG.raw.1798","FOG.raw.1799","FOG.raw.1800","FOG.raw.1801","FOG.raw.1802","FOG.raw.1803","FOG.raw.1804","FOG.raw.1805","FOG.raw.1806","FOG.raw.1807","FOG.raw.1808","FOG.raw.1809","FOG.raw.1810","FOG.raw.1811","FOG.raw.1812","FOG.raw.1813","FOG.raw.1814","FOG.raw.1815","FOG.raw.1816","FOG.raw.1817","FOG.raw.1818","FOG.raw.1819","FOG.raw.1820","FOG.raw.1821","FOG.raw.1822","FOG.raw.1823","FOG.raw.1824","FOG.raw.1825","FOG.raw.1826","FOG.raw.1827","FOG.raw.1828","FOG.raw.1829","FOG.raw.1830","FOG.raw.1831","FOG.raw.1832","FOG.raw.1833","FOG.raw.1834","FOG.raw.1835","FOG.raw.1836","FOG.raw.1837","FOG.raw.1838","FOG.raw.1839","FOG.raw.1840","FOG.raw.1841","FOG.raw.1842","FOG.raw.1843","FOG.raw.1844","FOG.raw.1845","FOG.raw.1846","FOG.raw.1847","FOG.raw.1848","FOG.raw.1849","FOG.raw.1850","FOG.raw.1851","FOG.raw.1852","FOG.raw.1853","FOG.raw.1854","FOG.raw.1855","FOG.raw.1856","FOG.raw.1857","FOG.raw.1858","FOG.raw.1859","FOG.raw.1860","FOG.raw.1861","FOG.raw.1862","FOG.raw.1863","FOG.raw.1864","FOG.raw.1865","FOG.raw.1866","FOG.raw.1867","FOG.raw.1868","FOG.raw.1869","FOG.raw.1870","FOG.raw.1871","FOG.raw.1872","FOG.raw.1873","FOG.raw.1874","FOG.raw.1875","FOG.raw.1876","FOG.raw.1877","FOG.raw.1878","FOG.raw.1879","FOG.raw.1880","FOG.raw.1881","FOG.raw.1882","FOG.raw.1883","FOG.raw.1884","FOG.raw.1885","FOG.raw.1886","FOG.raw.1887","FOG.raw.1888","FOG.raw.1889","FOG.raw.1890","FOG.raw.1891","FOG.raw.1892","FOG.raw.1893","FOG.raw.1894","FOG.raw.1895","FOG.raw.1896","FOG.raw.1897","FOG.raw.1898","FOG.raw.1899","FOG.raw.1900","FOG.raw.1901","FOG.raw.1902","FOG.raw.1903","FOG.raw.1904","FOG.raw.1905","FOG.raw.1906","FOG.raw.1907","FOG.raw.1908","FOG.raw.1909","FOG.raw.1910","FOG.raw.1911","FOG.raw.1912","FOG.raw.1913","FOG.raw.1914","FOG.raw.1915","FOG.raw.1916","FOG.raw.1917","FOG.raw.1918","FOG.raw.1919","FOG.raw.1920","FOG.raw.1921","FOG.raw.1922","FOG.raw.1923","FOG.raw.1924","FOG.raw.1925","FOG.raw.1926","FOG.raw.1927","FOG.raw.1928","FOG.raw.1929","FOG.raw.1930","FOG.raw.1931","FOG.raw.1932","FOG.raw.1933","FOG.raw.1934","FOG.raw.1935","FOG.raw.1936","FOG.raw.1937","FOG.raw.1938","FOG.raw.1939","FOG.raw.1940","FOG.raw.1941","FOG.raw.1942","FOG.raw.1943","FOG.raw.1944","FOG.raw.1945","FOG.raw.1946","FOG.raw.1947","FOG.raw.1948","FOG.raw.1949","FOG.raw.1950","FOG.raw.1951","FOG.raw.1952","FOG.raw.1953","FOG.raw.1954","FOG.raw.1955","FOG.raw.1956","FOG.raw.1957","FOG.raw.1958","FOG.raw.1959","FOG.raw.1960","FOG.raw.1961","FOG.raw.1962","FOG.raw.1963","FOG.raw.1964","FOG.raw.1965","FOG.raw.1966","FOG.raw.1967","FOG.raw.1968","FOG.raw.1969","FOG.raw.1970","FOG.raw.1971","FOG.raw.1972","FOG.raw.1973","FOG.raw.1974","FOG.raw.1975","FOG.raw.1976","FOG.raw.1977","FOG.raw.1978","FOG.raw.1979","FOG.raw.1980","FOG.raw.1981","FOG.raw.1982","FOG.raw.1983","FOG.raw.1984","FOG.raw.1985","FOG.raw.1986","FOG.raw.1987","FOG.raw.1988","FOG.raw.1989","FOG.raw.1990","FOG.raw.1991","FOG.raw.1992","FOG.raw.1993","FOG.raw.1994","FOG.raw.1995","FOG.raw.1996","FOG.raw.1997","FOG.raw.1998","FOG.raw.1999","FOG.raw.2000","FOG.raw.2001","FOG.raw.2002","FOG.raw.2003","FOG.raw.2004","FOG.raw.2005","FOG.raw.2006","FOG.raw.2007","FOG.raw.2008","FOG.raw.2009","FOG.raw.2010","FOG.raw.2011","FOG.raw.2012","FOG.raw.2013","FOG.raw.2014","FOG.raw.2015","FOG.raw.2016","FOG.raw.2017","FOG.raw.2018","FOG.raw.2019"
484,"MEX","Mexico",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.32,0.447,0.64,0.882,1.16,1.45,1.75,2.03,2.28,2.48,2.65,2.81,2.95,3.08,3.21,3.35,3.48,3.63,3.79,3.96,4.16,4.36,4.58,4.8,5.05,5.3,5.57,5.84,6.13,6.44,12.9,30.1,55.3,86.1,120,154,186,213,232,242,242,234,221,204,185,166,149,135,127,127,131,137,144,152,162,172,183,195,207,220,233,248,264,282,301,321,343,365,389,414,442,474,510,549,591,635,681,727,781,868,981,1010,1130,1250,1170,1380,1520,1660,1770,1890,2020,1960,2200,2370,2420,2660,3170,3590,3820,2890,3060,1990,2860,2450,2400,5340,5570,4740,6220,5090,4160,5620,8180,10600,16100,21500,22600,25000,28000,45100,12600,11600,12100,13700,12300,21500,22100,22700,23300
583,"FSM","Micronesia",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
498,"MDA","Moldova",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.21e-05,1.41e-05,1.97e-05,2.82e-05,3.89e-05,5.11e-05,6.4e-05,7.7e-05,8.94e-05,0.000101,0.00011,0.000117,0.000124,0.00013,0.000136,0.000142,0.000148,0.000154,0.00016,0.000167,0.000175,0.000183,0.000192,0.000202,0.000212,0.000223,0.000234,0.000246,0.000258,0.000271,0.000284,0.000382,0.000628,0.000989,0.00143,0.00192,0.00243,0.00292,0.00337,0.00373,0.00397,0.00411,0.00418,0.0042,0.00419,0.00415,0.00412,0.0041,0.00411,0.00417,0.0043,0.00447,0.00467,0.00488,0.00512,0.00538,0.00566,0.00595,0.00626,0.00659,0.00693,0.00729,0.00769,0.00812,0.00859,0.00908,0.00959,0.0101,0.0107,0.0113,0.0118,0.0125,0.0132,0.014,0.0149,0.0158,0.0167,0.0176,0.0185,0.0193,0.02,0.0208,0.0217,0.0227,0.0238,0.0249,0.0261,0.0272,0.0283,0.0293,0.0302,0.031,0.0318,0.0325,0.0332,0.0338,0.0345,0.0351,0.0358,0.0365,0.0366,0.0596,0.0826,0.293,0.339,0.684,0.968,1.27,1.44,1.72,2.17,2.96,4.07,5.36,7.11,9.25,10.5,12,13.5,14.8,16.3,18.4,19.6,20.6,22.4,26.4,27.6,28.1,29.8,31.4
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00183,0.00214,0.00299,0.00427,0.00589,0.00773,0.00969,0.0117,0.0135,0.0152,0.0166,0.0177,0.0187,0.0197,0.0206,0.0215,0.0224,0.0233,0.0242,0.0253,0.0265,0.0278,0.0291,0.0306,0.0321,0.0337,0.0354,0.0372,0.039,0.041,0.043,0.0587,0.0981,0.156,0.227,0.306,0.387,0.465,0.535,0.592,0.63,0.65,0.659,0.66,0.654,0.646,0.637,0.631,0.631,0.638,0.656,0.682,0.711,0.742,0.776,0.813,0.852,0.894,0.939,0.986,1.04,1.09,1.15,1.21,1.28,1.35,1.43,1.51,1.6,1.68,1.77,1.87,1.98,2.11,2.24,2.38,2.51,2.65,2.78,2.78,2.9,2.83,2.91,2.97,3.04,2.94,3.22,3.51,3.64,3.87,4.17,4.25,4.09,4.13,4.28,3.64,3.9,4.24,4.42,4.22,5.21,5.63,6.6,8.41,6.81,4.41,4.86,5.34,6.33,6.86,7.71,8.01,8.49,8.82,9.15,9.1,9.93,10.9,11.9,12.7,13.8,15.5,12.4,18.2,17.1,18.6,20.8,24.1,22.6,20.6
496,"MNG","Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,11.6,23.7,42.6,69,104,113,116,103,112,121,129,138
499,"MNE","Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00868,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.00869,0.0087,0.0087,0.0087,0.0087,0.0102,0.0142,0.0203,0.028,0.0367,0.046,0.0554,0.0643,0.0722,0.0788,0.0841,0.089,0.0935,0.0977,0.102,0.106,0.11,0.115,0.12,0.126,0.132,0.138,0.145,0.152,0.16,0.168,0.176,0.185,0.195,0.204,0.243,0.334,0.466,0.63,0.816,1.01,1.21,1.4,1.58,1.72,1.85,1.97,2.08,2.2,2.31,2.42,2.53,2.64,2.76,2.87,2.99,3.11,3.24,3.37,3.51,3.66,3.82,3.99,4.17,4.36,4.57,4.8,5.05,5.31,5.59,5.88,6.18,6.49,6.81,7.13,7.49,7.89,8.33,8.79,9.26,9.72,10.2,10.6,11,14.9,39.6,22.7,28.4,45.8,52.4,61.6,39.8,40.3,52.5,50.5,54,73.6,86.8,94.6,91.3,80.2,77.2,81.7,79.2,69.7,69.4,69.3,29.1,12.3,32.2,59.3,85.4,93.1,121,171,214,267,292,341,389,446,494,540,591,645,838,1100,1320,1530,1690,1510,1610,1710,1810
504,"MAR","Morocco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.14,14.8,21.4,28.8,37.6,49.1,63.1,32,32,32
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.92e-12,2.94e-11,6.11e-11,9.96e-11,1.41e-10,1.83e-10,2.22e-10,2.54e-10,2.75e-10,2.83e-10,2.77e-10,2.59e-10,2.34e-10,2.02e-10,1.69e-10,1.35e-10,1.04e-10,7.81e-11,6.07e-11,5.43e-11,5.54e-11,5.85e-11,6.34e-11,6.98e-11,7.74e-11,8.6e-11,9.53e-11,1.05e-10,1.15e-10,1.25e-10,1.36e-10,1.47e-10,1.6e-10,1.75e-10,1.9e-10,2.07e-10,2.26e-10,2.45e-10,2.66e-10,2.88e-10,3.13e-10,3.42e-10,3.75e-10,4.13e-10,4.54e-10,4.98e-10,5.46e-10,5.98e-10,6.52e-10,6.48e-10,1.54e-09,3.67e-09,8.72e-09,2.07e-08,4.93e-08,1.17e-07,2.79e-07,6.62e-07,1.58e-06,3.75e-06,8.9e-06,2.12e-05,5.03e-05,0.00012,0.000285,0.000677,0.00161,0.00383,0.0091,0.0103,0.0316,0.0621,0.282,0.738,1.63,3.24,5.56,9.86,15.3,50.1,161,161,231,306,326,341,354,355,372,390,472,505,539,572,605,639,672,705,739
104,"MMR","Myanmar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982,0.365,0.757,1.23,1.75,2.27,2.75,3.14,3.41,3.51,3.43,3.21,2.89,2.51,2.09,1.67,1.29,0.968,0.752,0.673,0.748,0.958,1.28,1.69,2.17,2.7,3.24,3.79,4.31,4.79,5.24,5.71,6.2,6.7,7.22,7.75,8.3,8.87,9.45,10.1,10.7,11.3,11.9,12.7,13.4,14.2,15.2,16.2,17.3,18.5,20.4,23.2,26.8,31.1,35.8,40.8,45.9,50.9,55.7,60,64.4,69.1,74,78.9,83.8,88.4,92.6,96.3,99.2,101,104,108,115,122,130,139,148,157,165,240,193,209,256,349,240,289,302,316,330,344,357,371,385,399,413,426,440,454,468
516,"NAM","Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000606,0.00225,0.00468,0.00762,0.0108,0.014,0.017,0.0194,0.021,0.0216,0.0212,0.0198,0.0179,0.0155,0.0129,0.0103,0.00793,0.00597,0.00464,0.00415,0.00424,0.00448,0.00485,0.00534,0.00592,0.00658,0.00729,0.00804,0.0088,0.00957,0.0104,0.0113,0.0123,0.0134,0.0146,0.0159,0.0173,0.0187,0.0203,0.022,0.0239,0.0262,0.0287,0.0316,0.0347,0.0381,0.0418,0.0457,0.0498,0.0542,0.0593,0.0655,0.0726,0.0805,0.0888,0.0974,0.106,0.115,0.123,0.13,0.137,0.144,0.151,0.158,0.164,0.171,0.179,0.186,0.195,0.204,0.22,0.248,0.24,0.36,7.08,13.2,19,24.2,29.3,34.1,38.6,42.8,48.4,56.9,107,109,111,103,103,102,108,109,114,121,136,144,146,151,157
520,"NRU","Nauru",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
524,"NPL","Nepal",-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888,-8888
